"順位","管理No","合計スコア"
"8995","KA080156","291"
"8996","IB040897","291"
"8997","IB040179","291"
"8998","TK060153","290"
"8999","TK060154","290"
"9000","KA070259","290"
"9001","KA080021","290"
"9002","CH040461","290"
"9003","IB040083","290"
"9004","IB090032","290"
"9005","KA010234","290"
"9006","CH040170","290"
"9007","TK060442","290"
"9008","CH020395","290"
"9009","TK130061","289"
"9010","TK060573","289"
"9011","TK060246","289"
"9012","SA010013","289"
"9013","KA010410","289"
"9014","TK060529","289"
"9015","IB090033","289"
"9016","KA010125","289"
"9017","GU020325","289"
"9018","KA070126","289"
"9019","TK040098","289"
"9020","IB090046","289"
"9021","KA080168","289"
"9022","TK060587","288"
"9023","TC030140","288"
"9024","GU030174","288"
"9025","GU040032","288"
"9026","GU040250","288"
"9027","TK060319","288"
"9028","KA080200","288"
"9029","GU020198","288"
"9030","KA150104","288"
"9031","GU050003","288"
"9032","KA080093","288"
"9033","GU030311","288"
"9034","CH020197","288"
"9035","TC030068","288"
"9036","GU020006","288"
"9037","TK060170","288"
"9038","NA010022","288"
"9039","SA100009","288"
"9040","KA080167","288"
"9041","CH030072","287"
"9042","TK130162","287"
"9043","CH020238","287"
"9044","NA010066","287"
"9045","GU020080","287"
"9046","KA080011","287"
"9047","GU040245","287"
"9048","TK130113","287"
"9049","SA010017","287"
"9050","KA080106","287"
"9051","KA010341","286"
"9052","GU030226","286"
"9053","NA010015","286"
"9054","GU020048","286"
"9055","KA080361","286"
"9056","TC030035","286"
"9057","TK090019","286"
"9058","KA080120","286"
"9059","TK060556","286"
"9060","SA010054","285"
"9061","CH040232","285"
"9062","CH040515","285"
"9063","KA010169","285"
"9064","GU020194","285"
"9065","TK050089","285"
"9066","GU030451","285"
"9067","KA170034","285"
"9068","NA010013","285"
"9069","GU030034","285"
"9070","GU030288","285"
"9071","GU030270","285"
"9072","KA080226","285"
"9073","TK050079","285"
"9074","KA070659","284"
"9075","TC030189","284"
"9076","NA010058","284"
"9077","CH040233","284"
"9078","GU030438","284"
"9079","GU020017","284"
"9080","CH040117","284"
"9081","KA070354","284"
"9082","KA110049","284"
"9083","TK040095","284"
"9084","IB040354","284"
"9085","IB050054","284"
"9086","KA080101","284"
"9087","TK060488","283"
"9088","GU030367","283"
"9089","KA080263","283"
"9090","TC030192","283"
"9091","TK060482","283"
"9092","TK080012","283"
"9093","GU040028","283"
"9094","TC030194","283"
"9095","SA010057","283"
"9096","GU020127","283"
"9097","IB040106","282"
"9098","TK140028","282"
"9099","IB040374","282"
"9100","YA040019","282"
"9101","TK150019","282"
"9102","GU020298","282"
"9103","GU040004","282"
"9104","YA010146","281"
"9105","KA080330","281"
"9106","KA010390","281"
"9107","KA010196","281"
"9108","TK050042","281"
"9109","GU020101","281"
"9110","KA010275","281"
"9111","IB050078","281"
"9112","IB040442","281"
"9113","KA010281","281"
"9114","GU030208","281"
"9115","SA130006","281"
"9116","TK050077","281"
"9117","KA010157","281"
"9118","TK150037","280"
"9119","GU030283","280"
"9120","IB040839","280"
"9121","IB040215","280"
"9122","TK060537","280"
"9123","KA080337","280"
"9124","SA010042","280"
"9125","KA120016","280"
"9126","IB040473","280"
"9127","CH040097","280"
"9128","TC030108","280"
"9129","KA170029","280"
"9130","KA010392","280"
"9131","GU040229","280"
"9132","GU020215","280"
"9133","GU020160","279"
"9134","KA080143","279"
"9135","TK040005","279"
"9136","CH020271","279"
"9137","GU040075","279"
"9138","GU010008","279"
"9139","GU020247","279"
"9140","IB040455","279"
"9141","KA010401","279"
"9142","GU020205","279"
"9143","IB040052","279"
"9144","IB040260","279"
"9145","IB040682","278"
"9146","GU040217","278"
"9147","GU020096","278"
"9148","TK050055","278"
"9149","KA070242","278"
"9150","TK040143","278"
"9151","KA150041","278"
"9152","TK050112","278"
"9153","KA010287","278"
"9154","IB040198","278"
"9155","GU030262","278"
"9156","KA160178","278"
"9157","TK040011","277"
"9158","GU030045","277"
"9159","GU020113","277"
"9160","KA080182","277"
"9161","IB090006","277"
"9162","TK150069","277"
"9163","KA010237","277"
"9164","CH020272","277"
"9165","TK040072","277"
"9166","TK040045","277"
"9167","GU030025","277"
"9168","KA010294","277"
"9169","KA110244","277"
"9170","GU130115","277"
"9171","IB080076","277"
"9172","TC030005","277"
"9173","IB040472","276"
"9174","CH020157","276"
"9175","IB090007","276"
"9176","IB040312","276"
"9177","CH030022","276"
"9178","GU040063","276"
"9179","KA010255","276"
"9180","IB040397","276"
"9181","GU020087","276"
"9182","GU020250","276"
"9183","KA080141","275"
"9184","TK060189","275"
"9185","IB040230","275"
"9186","IB050080","275"
"9187","IB090061","275"
"9188","SA010033","275"
"9189","CH020246","275"
"9190","KA110191","275"
"9191","IB040495","275"
"9192","SA010008","275"
"9193","KA110135","275"
"9194","GU020231","274"
"9195","KA160144","274"
"9196","IB040470","274"
"9197","KA010299","274"
"9198","IB040860","274"
"9199","KA080341","274"
"9200","KA170063","274"
"9201","IB040438","274"
"9202","TK040142","274"
"9203","TK150022","274"
"9204","NA060036","274"
"9205","CH040191","274"
"9206","GU020311","274"
"9207","GU020018","274"
"9208","IB040341","273"
"9209","KA010119","273"
"9210","GU040190","273"
"9211","GU030075","273"
"9212","KA070645","273"
"9213","IB040310","273"
"9214","TK060441","273"
"9215","SA010055","273"
"9216","TK060156","273"
"9217","GU040169","273"
"9218","KA010207","273"
"9219","IB050130","273"
"9220","GU040102","273"
"9221","KA070357","272"
"9222","CH040544","272"
"9223","GU010026","272"
"9224","KA010148","272"
"9225","KA170027","272"
"9226","TK040013","272"
"9227","GU040116","272"
"9228","IB090023","272"
"9229","GU020046","272"
"9230","IB040025","272"
"9231","YA040018","272"
"9232","KA160062","271"
"9233","KA010438","271"
"9234","GU040168","271"
"9235","IB050110","271"
"9236","KA070562","271"
"9237","GU030392","271"
"9238","GU020207","271"
"9239","KA010402","271"
"9240","TK060044","271"
"9241","KA160023","271"
"9242","SA060006","271"
"9243","TK050058","271"
"9244","IB040836","270"
"9245","SA010002","270"
"9246","KA010126","270"
"9247","GU040255","270"
"9248","KA080356","270"
"9249","KA070281","270"
"9250","CH020192","270"
"9251","GU020248","270"
"9252","GU040231","270"
"9253","TK040201","270"
"9254","TK060527","270"
"9255","TK040222","270"
"9256","TK150031","270"
"9257","KA010088","270"
"9258","GU020088","269"
"9259","KA020043","269"
"9260","CH020273","269"
"9261","GU040124","269"
"9262","IB040348","269"
"9263","KA010133","269"
"9264","IB040151","269"
"9265","GU040036","269"
"9266","GU020135","269"
"9267","KA160151","269"
"9268","IB040460","268"
"9269","CH040361","268"
"9270","KA080229","268"
"9271","YA010032","268"
"9272","TK060594","268"
"9273","TK050040","268"
"9274","KA080051","268"
"9275","GU020278","268"
"9276","TK060342","267"
"9277","TK060409","267"
"9278","TK060592","267"
"9279","CH040155","267"
"9280","SA010009","267"
"9281","SA070004","267"
"9282","SA010011","267"
"9283","GU040071","267"
"9284","GU020223","267"
"9285","TC030207","267"
"9286","TK060544","267"
"9287","TK040107","266"
"9288","NA010064","266"
"9289","TK060150","266"
"9290","TK090020","266"
"9291","GU040119","266"
"9292","KA010257","266"
"9293","TK040031","266"
"9294","KA080183","266"
"9295","GU020310","266"
"9296","KA080307","266"
"9297","TK050065","266"
"9298","YA040058","266"
"9299","TK060593","265"
"9300","TK130094","265"
"9301","TK040094","265"
"9302","KA150116","265"
"9303","IB040316","265"
"9304","TK060367","265"
"9305","IB040081","265"
"9306","IB040445","265"
"9307","TK080014","265"
"9308","NA010054","265"
"9309","CH010128","265"
"9310","KA010231","264"
"9311","KA080257","264"
"9312","GU020280","264"
"9313","NA030039","264"
"9314","GU040064","264"
"9315","IB050009","264"
"9316","KA080077","264"
"9317","IB040308","264"
"9318","TK060483","264"
"9319","SA010074","264"
"9320","GU030341","264"
"9321","GU020815","264"
"9322","KA150231","264"
"9323","KA080085","264"
"9324","IB040307","264"
"9325","TK060595","263"
"9326","TK130265","263"
"9327","GU040181","263"
"9328","SA010075","263"
"9329","KA080083","263"
"9330","TK060491","263"
"9331","IB040329","263"
"9332","GU040105","263"
"9333","TK050022","263"
"9334","KA010338","263"
"9335","GU020036","263"
"9336","GU010137","263"
"9337","CH020041","263"
"9338","IB040511","263"
"9339","TK060528","262"
"9340","KA010111","262"
"9341","SA010034","262"
"9342","TK060508","262"
"9343","TK130246","262"
"9344","GU040003","262"
"9345","KA010414","262"
"9346","KA010170","262"
"9347","IB040184","262"
"9348","KA080250","262"
"9349","NA010002","262"
"9350","KA010347","261"
"9351","SA060003","261"
"9352","TC030024","261"
"9353","GU040230","261"
"9354","GU020301","261"
"9355","IB040217","261"
"9356","IB040440","261"
"9357","IB080065","261"
"9358","TK040157","261"
"9359","KA010227","261"
"9360","GU020125","261"
"9361","KA160081","261"
"9362","GU030313","261"
"9363","KA010264","261"
"9364","KA080102","261"
"9365","GU040098","260"
"9366","TK050023","260"
"9367","TK130042","260"
"9368","KA070353","260"
"9369","KA080094","260"
"9370","TK050085","260"
"9371","KA010158","260"
"9372","GU040200","260"
"9373","GU010136","259"
"9374","KA080098","259"
"9375","KA080256","259"
"9376","GU040125","259"
"9377","SA010036","259"
"9378","GU030289","259"
"9379","KA080117","259"
"9380","IB040886","259"
"9381","TK130279","258"
"9382","GU020139","258"
"9383","TK060506","258"
"9384","CH020347","258"
"9385","SA010015","258"
"9386","KA070307","258"
"9387","GU020230","258"
"9388","KA080089","258"
"9389","TK060400","258"
"9390","TK050114","257"
"9391","GU040055","257"
"9392","TC030186","257"
"9393","KA070686","257"
"9394","TK060503","257"
"9395","CH020274","257"
"9396","KA070286","256"
"9397","GU040046","256"
"9398","YA010031","256"
"9399","KA070410","256"
"9400","TK120005","256"
"9401","TC030195","256"
"9402","YA040071","256"
"9403","TC030084","255"
"9404","TK040208","255"
"9405","KA010283","255"
"9406","IB040326","255"
"9407","GU040060","255"
"9408","KA080189","255"
"9409","IB090004","255"
"9410","TK040006","255"
"9411","KA010230","255"
"9412","TC030197","255"
"9413","IB040267","254"
"9414","TK040206","254"
"9415","CH040153","254"
"9416","KA010245","254"
"9417","CH020275","254"
"9418","KA080131","254"
"9419","TK150040","254"
"9420","KA080091","254"
"9421","GU020174","254"
"9422","KA110098","253"
"9423","GU030463","253"
"9424","CH040494","253"
"9425","YA010034","253"
"9426","GU030374","253"
"9427","TK090026","253"
"9428","KA070538","253"
"9429","TK040025","253"
"9430","KA080255","253"
"9431","IB040483","253"
"9432","KA080066","253"
"9433","KA080079","252"
"9434","GU040109","252"
"9435","KA070227","252"
"9436","TK040187","252"
"9437","KA010417","252"
"9438","TK050033","252"
"9439","NA010047","252"
"9440","KA080067","252"
"9441","TK060408","252"
"9442","IB090058","251"
"9443","GU030044","251"
"9444","YA040020","251"
"9445","GU030137","251"
"9446","SA010029","251"
"9447","TK040144","251"
"9448","TK130069","251"
"9449","KA010214","251"
"9450","KA080171","251"
"9451","IB040278","251"
"9452","GU020216","251"
"9453","GU010014","251"
"9454","GU020281","251"
"9455","KA010451","250"
"9456","SA010053","250"
"9457","GU030384","250"
"9458","GU020256","250"
"9459","TK050145","250"
"9460","KA160085","250"
"9461","GU020196","250"
"9462","GU040132","250"
"9463","IB040293","249"
"9464","TK040007","249"
"9465","GU030266","249"
"9466","KA010180","249"
"9467","IB040046","249"
"9468","IB040448","249"
"9469","KA170032","249"
"9470","TK050082","249"
"9471","TC030041","249"
"9472","IB040412","249"
"9473","CH040047","248"
"9474","GU030300","248"
"9475","IB040226","248"
"9476","IB040108","248"
"9477","TC040002","248"
"9478","IB040110","248"
"9479","KA010120","248"
"9480","GU030285","248"
"9481","TK040194","247"
"9482","GU040142","247"
"9483","IB040251","247"
"9484","KA160284","247"
"9485","GU030358","247"
"9486","KA080003","247"
"9487","KA010168","247"
"9488","GU020217","247"
"9489","IB040587","247"
"9490","IB040285","246"
"9491","KA010340","246"
"9492","TK050057","246"
"9493","TK120006","246"
"9494","KA010244","246"
"9495","NA010003","245"
"9496","TK060507","245"
"9497","GU040094","245"
"9498","TK150032","245"
"9499","GU020296","245"
"9500","IB040444","245"
"9501","KA080262","245"
"9502","SA010059","245"
"9503","KA160018","245"
"9504","CH040157","245"
"9505","SA130025","245"
"9506","IB040328","244"
"9507","GU020218","244"
"9508","KA010473","244"
"9509","TK060569","244"
"9510","TK050014","244"
"9511","GU020085","243"
"9512","IB040335","243"
"9513","KA080247","243"
"9514","GU020170","243"
"9515","GU040182","243"
"9516","SA010018","243"
"9517","IB040346","243"
"9518","TK060370","243"
"9519","TK040163","243"
"9520","KA120044","243"
"9521","IB040333","242"
"9522","TK060361","242"
"9523","GU040214","242"
"9524","TK060235","242"
"9525","KA010439","242"
"9526","IB040837","242"
"9527","TK040020","242"
"9528","TK060209","242"
"9529","TK130280","242"
"9530","CH020348","242"
"9531","KA170026","242"
"9532","TK040032","242"
"9533","GU020236","241"
"9534","TK150044","241"
"9535","IB040033","241"
"9536","KA080181","241"
"9537","KA070170","241"
"9538","GU040133","241"
"9539","TK050075","241"
"9540","GU030133","240"
"9541","KA010021","240"
"9542","GU030071","240"
"9543","TK040172","240"
"9544","GU030261","240"
"9545","TK050104","240"
"9546","KA080081","239"
"9547","GU030491","239"
"9548","NA010049","239"
"9549","GU020232","239"
"9550","CH020310","239"
"9551","IB040043","239"
"9552","TK050078","239"
"9553","TK060419","239"
"9554","CH040086","239"
"9555","IB040098","239"
"9556","CH040514","239"
"9557","GU030309","239"
"9558","IB040178","239"
"9559","IB040606","239"
"9560","GU040107","238"
"9561","IB040399","238"
"9562","TK060233","238"
"9563","KA010009","238"
"9564","GU030267","238"
"9565","TK060378","238"
"9566","GU040143","237"
"9567","SA010003","237"
"9568","TC030064","237"
"9569","KA080082","237"
"9570","KA080041","237"
"9571","IB040231","237"
"9572","GU040185","236"
"9573","KA010472","236"
"9574","GU020329","236"
"9575","CH020276","236"
"9576","GU030315","236"
"9577","GU030324","236"
"9578","TC030030","236"
"9579","TC030032","236"
"9580","GU050002","236"
"9581","IB040353","236"
"9582","GU030380","236"
"9583","TK040093","235"
"9584","TK040096","235"
"9585","IB040336","235"
"9586","GU030068","235"
"9587","TK040056","235"
"9588","GU040093","235"
"9589","TK040059","235"
"9590","GU020094","235"
"9591","IB040482","235"
"9592","KA080078","235"
"9593","GU020252","234"
"9594","TK120001","234"
"9595","GU030439","234"
"9596","IB090051","234"
"9597","TK060292","234"
"9598","KA010137","233"
"9599","TK040158","233"
"9600","TC040001","233"
"9601","TK060496","233"
"9602","GU040186","233"
"9603","IB040279","233"
"9604","TK060489","232"
"9605","KA080178","232"
"9606","TC040011","232"
"9607","CH040446","232"
"9608","IB040590","232"
"9609","TC030036","232"
"9610","GU020181","231"
"9611","KA170058","231"
"9612","KA010121","231"
"9613","TK050020","231"
"9614","GU040179","230"
"9615","TK130276","230"
"9616","TC040019","230"
"9617","IB040559","230"
"9618","KA170023","230"
"9619","IB040270","230"
"9620","IB040373","230"
"9621","IB040242","229"
"9622","KA080177","229"
"9623","KA010358","229"
"9624","GU040113","229"
"9625","KA080080","229"
"9626","TK050059","229"
"9627","CH020198","229"
"9628","GU030132","229"
"9629","GU020251","229"
